chromosome	strand	start_fw	end_fw	CGs_fw	length_fw	score_fw	start_rev	end_rev	CGs_rev	length_rev	score_rev	length_product	score_product	cov_contr	cov_tumor	meth_contr	meth_tumor	gc_fw	gc_rev	gene
chrX	+	40098179	40098198	3	19	551.52	40098408	40098430	4	22	1048.48	251	1600.0	10.1	9.81	0.26	80.53	0.89	0.89	BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR
chr14	-	105033475	105033497	3	22	789.44	105033528	105033548	3	20	810.34	73	1599.78	18.38	17.0	0.83	62.46	0.73	0.73	LOC124903398 LOC124903398
chr9	+	121699132	121699154	4	22	820.28	121699474	121699494	4	20	779.44	362	1599.72	17.33	18.1	0.48	36.49	0.91	0.91	DAB2IP DAB2IP DAB2IP
chr9	+	137222176	137222200	5	24	864.95	137222362	137222384	3	22	734.06	208	1599.01	19.74	24.24	1.12	28.52	0.83	0.83	RNF208 RNF208 RNF208 RNF208 RNF208 RNF208 RNF208
chr2	+	218993016	218993035	3	19	899.6	218993070	218993093	3	23	698.53	77	1598.13	18.96	20.54	0.28	42.9	0.58	0.58	CRYBA2 CRYBA2 CRYBA2 CRYBA2 CRYBA2 CRYBA2 CRYBA2
chrX	-	72714044	72714063	3	19	708.07	72714295	72714317	6	22	889.98	273	1598.05	7.58	9.8	0.0	64.1	0.68	0.68	PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1
chrX	+	69221542	69221561	3	19	858.99	69221590	69221609	3	19	738.57	67	1597.56	6.8	10.8	0.0	82.12	0.89	0.89	
chrX	+	129980695	129980718	6	23	1099.65	129980997	129981018	3	21	497.34	323	1596.99	6.56	9.2	0.0	62.16	0.87	0.87	BCORL1 BCORL1 BCORL1 BCORL1
chrX	-	108735737	108735758	3	21	817.72	108735906	108735925	4	19	778.96	188	1596.68	6.41	11.56	0.0	67.79	0.62	0.62	IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4
chrX	-	129980509	129980529	3	20	1061.68	129980865	129980889	3	24	534.78	380	1596.46	6.4	14.4	0.0	61.38	0.75	0.75	BCORL1 BCORL1 BCORL1 BCORL1
chr7	-	42228025	42228047	3	22	670.64	42228204	42228223	4	19	925.65	198	1596.29	4.53	7.69	0.0	99.16	0.59	0.59	GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3
chr7	-	42228025	42228047	3	22	670.64	42228122	42228142	4	20	924.94	117	1595.58	4.8	7.64	0.0	99.2	0.59	0.59	GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3
chr17	-	83080996	83081020	3	24	254.65	83081363	83081381	3	18	1340.57	385	1595.22	20.82	20.31	2.59	53.28	0.79	0.79	METRNL METRNL
chr3	+	197003130	197003152	4	22	928.12	197003491	197003513	4	22	666.4	383	1594.52	17.45	22.8	0.44	30.14	0.86	0.86	MELTF MELTF MELTF MELTF MELTF MELTF MELTF MELTF MELTF MELTF-AS1 MELTF-AS1
chrX	-	108735706	108735726	3	20	824.74	108735913	108735936	4	23	768.53	230	1593.27	6.28	11.52	0.0	67.98	0.85	0.85	IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4
chr13	-	43879203	43879226	3	23	885.25	43879308	43879328	3	20	707.6	125	1592.85	12.8	18.4	0.3	45.96	0.87	0.87	CCDC122 CCDC122 CCDC122 CCDC122 CCDC122 CCDC122 CCDC122 CCDC122 CCDC122 CCDC122 CCDC122 LACC1 LACC1 LACC1 LACC1 LACC1 LACC1 LACC1 LACC1 LACC1 LACC1 LACC1
chr1	+	101237061	101237082	3	21	641.7	101237110	101237132	3	22	950.81	71	1592.51	15.26	11.1	0.0	79.02	0.62	0.62	S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1 S1PR1
chr12	-	62632194	62632216	4	22	795.91	62632276	62632294	4	18	796.23	100	1592.14	13.4	16.62	0.22	39.82	0.77	0.77	
chr5	-	77077424	77077442	3	18	1037.02	77077750	77077774	4	24	554.79	350	1591.81	18.7	14.0	1.65	57.93	0.78	0.78	ZBED3 ZBED3 ZBED3 ZBED3 ZBED3 ZBED3 ZBED3
chr7	+	5420572	5420594	3	22	1362.08	5420846	5420869	3	23	229.66	297	1591.74	17.98	27.9	1.15	31.82	0.68	0.68	TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18 TNRC18
chr4	+	10461324	10461342	3	18	872.4	10461558	10461578	3	20	719.3	254	1591.7	18.28	12.24	0.94	71.78	0.94	0.94	ZNF518B ZNF518B ZNF518B
chrX	-	108735670	108735694	5	24	773.96	108735737	108735758	3	21	817.72	88	1591.68	6.36	11.24	0.0	63.68	0.92	0.92	IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4
chr2	-	231613945	231613965	4	20	1041.1	231614139	231614160	4	21	550.27	215	1591.37	17.3	19.3	0.0	33.77	0.75	0.75	
chr17	-	63700373	63700394	3	21	522.0	63700732	63700751	3	19	1069.03	378	1591.03	13.7	16.3	0.0	56.44	0.76	0.76	LIMD2 LIMD2 LIMD2 LOC729683 LOC729683 LOC729683
chr3	-	13549230	13549249	3	19	690.3	13549302	13549324	3	22	899.52	94	1589.82	14.0	11.4	0.24	76.42	0.74	0.74	FBLN2 FBLN2 FBLN2
chr12	-	49345219	49345239	3	20	789.46	49345599	49345617	3	18	800.14	398	1589.6	14.53	12.9	0.99	69.18	0.8	0.8	
chr5	+	173329802	173329821	3	19	848.3	173329945	173329968	3	23	740.64	166	1588.94	17.9	10.0	0.58	87.09	0.68	0.68	LOC124901137 LOC124901137
chr14	+	73491519	73491540	3	21	348.14	73491812	73491832	3	20	1240.65	313	1588.79	16.9	15.5	0.82	58.25	0.67	0.67	HEATR4 HEATR4 HEATR4 HEATR4 HEATR4 ACOT1 ACOT1 ACOT1 RIOX1 RIOX1 RIOX1 RIOX1
chrX	+	130109518	130109542	3	24	678.0	130109797	130109817	4	20	910.47	299	1588.47	9.44	8.7	0.0	86.56	0.75	0.75	ELF4 ELF4 ELF4 ELF4
chr16	-	30417744	30417762	3	18	765.17	30417808	30417828	3	20	822.59	84	1587.76	17.6	17.37	0.54	51.16	0.78	0.78	ZNF771 ZNF771 ZNF771 ZNF771 ZNF771 ZNF771 ZNF771 ZNF771 ZNF771 ZNF771
chr7	+	50303895	50303914	4	19	908.91	50303951	50303975	3	24	678.6	80	1587.51	16.66	25.9	0.0	29.41	0.89	0.89	IKZF1 IKZF1 IKZF1 IKZF1 IKZF1 IKZF1 IKZF1 IKZF1 IKZF1 IKZF1 IKZF1 IKZF1 IKZF1 IKZF1 IKZF1
chrX	-	108735737	108735758	3	21	817.72	108735913	108735936	4	23	768.53	199	1586.25	6.27	11.56	0.0	67.7	0.62	0.62	IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4
chr3	+	138946032	138946052	3	20	1082.73	138946235	138946254	3	19	503.48	222	1586.21	22.0	31.07	1.73	28.74	0.75	0.75	FOXL2 FOXL2 FOXL2 FOXL2
chr17	-	38673633	38673651	3	18	1175.31	38674010	38674031	3	21	410.86	398	1586.17	16.9	15.54	0.54	55.75	0.67	0.67	EPOP EPOP EPOP EPOP
chr3	+	197029479	197029503	3	24	840.45	197029801	197029822	3	21	745.59	343	1586.04	17.36	26.24	1.78	32.87	0.62	0.62	MELTF MELTF MELTF MELTF MELTF MELTF
chr19	-	14089797	14089818	3	21	1307.16	14089943	14089964	3	21	277.67	167	1584.83	15.96	16.24	1.36	54.04	0.95	0.95	SAMD1 SAMD1 SAMD1 SAMD1
chr19	+	16325324	16325348	3	24	247.32	16325673	16325694	3	21	1336.62	370	1583.94	19.37	19.8	0.74	45.86	0.96	0.96	KLF2 KLF2 KLF2 KLF2
chr5	+	157460283	157460303	4	20	790.24	157460360	157460384	3	24	793.18	101	1583.42	17.08	11.2	0.0	67.56	0.8	0.8	NIPAL4 NIPAL4 NIPAL4 NIPAL4 NIPAL4
chr17	-	45221504	45221525	3	21	581.97	45221558	45221581	5	23	1001.34	77	1583.31	13.76	17.57	0.18	35.22	0.76	0.76	FMNL1-DT FMNL1-DT FMNL1-DT
chr2	+	127702131	127702154	3	23	297.55	127702258	127702278	3	20	1285.72	147	1583.27	16.69	20.76	0.3	43.0	0.91	0.91	WDR33 WDR33 WDR33 WDR33 WDR33 WDR33 WDR33 SFT2D3 SFT2D3 SFT2D3 SFT2D3
chr12	-	643254	643278	3	24	730.61	643308	643332	3	24	851.99	78	1582.6	15.93	18.2	0.0	47.65	0.75	0.75	NINJ2 NINJ2 NINJ2 NINJ2 NINJ2 NINJ2-AS1 NINJ2-AS1
chr1	+	153775790	153775811	3	21	891.42	153775958	153775979	3	21	691.14	189	1582.56	18.13	23.3	0.51	36.69	0.62	0.62	SLC27A3 SLC27A3 SLC27A3 SLC27A3 SLC27A3 SLC27A3 SLC27A3 SLC27A3 SLC27A3
chr8	+	38466275	38466299	3	24	764.1	38466523	38466547	4	24	817.52	272	1581.62	16.3	14.7	0.18	52.66	0.83	0.83	FGFR1 FGFR1 FGFR1 FGFR1 FGFR1 FGFR1 FGFR1 FGFR1 FGFR1 FGFR1 FGFR1 FGFR1 FGFR1 FGFR1 FGFR1
chrX	-	153474748	153474771	3	23	726.91	153474839	153474863	3	24	854.58	115	1581.49	6.68	13.34	0.0	66.14	0.78	0.78	HAUS7 HAUS7 HAUS7 HAUS7
chr22	-	39457097	39457121	4	24	1138.66	39457249	39457272	3	23	442.53	175	1581.19	11.96	20.0	0.0	36.7	0.96	0.96	MGAT3 MGAT3 MGAT3
chrX	-	47513209	47513227	5	18	1069.21	47513402	47513425	3	23	511.84	216	1581.05	7.4	13.26	0.0	51.85	0.83	0.83	LOC124905183 LOC124905183 NUS1P1
chr14	+	100214308	100214327	4	19	1061.82	100214358	100214381	3	23	518.88	73	1580.7	19.4	15.56	1.67	46.27	0.74	0.74	
chr19	-	47239568	47239592	4	24	838.33	47239632	47239654	3	22	742.3	86	1580.63	18.2	16.43	0.21	46.12	0.83	0.83	LOC124904731 LOC124904731
chrX	-	72714063	72714087	3	24	690.3	72714295	72714317	6	22	889.98	254	1580.28	7.7	9.8	0.0	64.5	0.83	0.83	PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1
chr8	+	141417690	141417714	4	24	1133.33	141417889	141417910	3	21	445.4	220	1578.73	9.97	12.9	0.0	55.47	0.92	0.92	PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3
chr5	+	76953710	76953732	4	22	845.28	76953959	76953981	4	22	733.17	271	1578.45	12.3	9.7	0.45	66.39	0.91	0.91	CRHBP CRHBP CRHBP CRHBP CRHBP
chr14	-	100214194	100214217	3	23	730.42	100214328	100214352	4	24	847.79	158	1578.21	16.15	15.3	1.18	47.19	0.83	0.83	
chr11	+	61828550	61828569	3	19	538.44	61828682	61828704	3	22	1038.73	154	1577.17	17.56	22.57	1.06	38.61	0.79	0.79	FADS2 FADS2 FADS2 FADS2 FADS2 FADS2 FADS2 FADS2 FADS2
chr7	+	27235552	27235571	3	19	575.62	27235785	27235808	3	23	1001.54	256	1577.16	18.02	25.74	1.26	33.7	0.68	0.68	
chr1	-	32240401	32240421	3	20	792.16	32240634	32240658	3	24	784.67	257	1576.83	18.74	15.06	1.2	55.38	0.65	0.65	MTMR9LP MTMR9LP MTMR9LP
chr11	-	118530494	118530516	3	22	914.79	118530691	118530709	3	18	661.79	215	1576.58	15.44	15.54	0.3	55.61	0.59	0.59	TTC36-AS1 TTC36-AS1 TTC36-AS1 TTC36-AS1 TTC36-AS1 TTC36-AS1 TTC36 TTC36 TTC36 TTC36 TTC36 TTC36
chrX	-	3843523	3843543	3	20	1151.89	3843699	3843719	3	20	424.33	196	1576.22	26.8	32.8	2.4	25.71	0.8	0.8	LOC389906 LOC389906 LOC389906
chr12	+	1630178	1630199	3	21	544.07	1630520	1630542	3	22	1031.89	364	1575.96	11.25	17.9	0.0	49.08	0.71	0.71	WNT5B WNT5B WNT5B
chrX	+	46758581	46758604	3	23	668.95	46758639	46758663	4	24	906.79	82	1575.74	8.27	9.2	0.0	76.41	0.48	0.48	SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7
chrX	-	110795762	110795781	5	19	1085.5	110795836	110795854	3	18	490.04	92	1575.54	6.52	9.54	0.0	66.52	0.74	0.74	CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1 CHRDL1
chr9	-	65283514	65283532	3	18	850.16	65283866	65283888	3	22	724.64	374	1574.8	6.64	10.5	0.0	81.88	0.56	0.56	FOXD4L5 FOXD4L5 FOXD4L5 FOXD4L5
chrX	+	129980596	129980617	4	21	718.04	129980697	129980718	5	21	855.81	122	1573.85	6.6	8.93	0.0	64.91	0.86	0.86	BCORL1 BCORL1 BCORL1 BCORL1
chr2	-	231613945	231613965	4	20	1041.1	231614132	231614153	4	21	532.43	208	1573.53	17.3	19.3	0.0	33.51	0.75	0.75	
chr7	-	42228053	42228077	3	24	647.68	42228204	42228223	4	19	925.65	170	1573.33	4.5	7.69	0.0	97.09	0.79	0.79	GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3
chr7	-	42228053	42228077	3	24	647.68	42228122	42228142	4	20	924.94	89	1572.62	4.78	7.64	0.0	97.12	0.79	0.79	GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3
chr18	-	79395955	79395978	3	23	563.27	79396190	79396212	4	22	1008.82	257	1572.09	14.18	13.02	0.94	57.29	0.78	0.78	NFATC1 NFATC1 NFATC1 NFATC1 NFATC1 NFATC1 NFATC1 NFATC1 NFATC1 NFATC1 NFATC1 NFATC1 NFATC1
chrX	-	153474724	153474748	3	24	427.56	153474826	153474845	4	19	1144.06	121	1571.62	6.71	13.3	0.0	53.96	0.96	0.96	HAUS7 HAUS7 HAUS7 HAUS7
chr1	-	942652	942671	4	19	1222.58	942782	942805	3	23	348.64	153	1571.22	20.3	13.76	0.68	54.17	0.79	0.79	SAMD11 SAMD11 SAMD11 SAMD11 SAMD11 SAMD11 SAMD11 SAMD11 SAMD11 SAMD11
chr8	+	141417690	141417714	4	24	1133.33	141417848	141417868	3	20	436.71	178	1570.04	9.93	12.9	0.0	55.18	0.92	0.92	PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3
chrX	+	132956520	132956543	4	23	609.01	132956638	132956659	4	21	960.19	139	1569.2	6.42	12.58	0.0	52.45	0.87	0.87	HS6ST2 HS6ST2 HS6ST2 HS6ST2 HS6ST2 HS6ST2 HS6ST2 HS6ST2 HS6ST2 HS6ST2 HS6ST2
chr22	+	31291124	31291143	4	19	385.96	31291355	31291373	3	18	1182.85	249	1568.81	15.2	25.3	0.83	32.38	0.89	0.89	PIK3IP1 PIK3IP1 PIK3IP1
chr11	+	61294265	61294287	3	22	504.29	61294380	61294399	3	19	1064.29	134	1568.58	14.0	17.0	0.0	50.99	0.86	0.86	VWCE VWCE VWCE VWCE VWCE VWCE VWCE VWCE VWCE VWCE VWCE VWCE
chr9	-	137222003	137222025	3	22	1015.81	137222094	137222113	4	19	552.24	110	1568.05	18.7	23.1	1.46	34.3	0.95	0.95	RNF208 RNF208 RNF208 RNF208 RNF208 RNF208 RNF208
chrX	+	40098179	40098198	3	19	551.52	40098390	40098408	4	18	1016.42	229	1567.94	10.1	9.74	0.5	80.0	0.89	0.89	BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR
chr13	+	28494019	28494038	4	19	814.33	28494124	28494142	4	18	753.29	123	1567.62	16.06	14.92	0.6	41.78	0.74	0.74	FLT1 FLT1 FLT1 FLT1 FLT1
chr14	+	73491519	73491540	3	21	348.14	73491805	73491827	3	22	1219.25	308	1567.39	17.26	15.5	1.2	57.66	0.67	0.67	HEATR4 HEATR4 HEATR4 HEATR4 HEATR4 ACOT1 ACOT1 ACOT1 RIOX1 RIOX1 RIOX1 RIOX1
chr19	-	14089760	14089778	3	18	1288.72	14089943	14089964	3	21	277.67	204	1566.39	15.96	16.3	1.6	53.11	0.94	0.94	SAMD1 SAMD1
chr1	+	20484182	20484201	3	19	766.09	20484260	20484280	3	20	798.18	98	1564.27	17.43	9.4	2.1	93.5	0.74	0.74	CAMK2N1 CAMK2N1
chr12	-	121537813	121537834	3	21	539.54	121537905	121537924	4	19	1024.45	111	1563.99	19.48	14.9	0.0	48.24	0.81	0.81	KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B
chr2	-	232634549	232634573	3	24	900.26	232634601	232634625	3	24	662.74	76	1563.0	13.2	15.2	0.0	56.56	0.88	0.88	EFHD1 EFHD1 EFHD1 EFHD1
chrX	-	72714112	72714133	4	21	832.55	72714299	72714317	5	18	730.32	205	1562.87	7.86	9.65	0.0	62.02	0.76	0.76	PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1
chr15	+	45378410	45378430	6	20	750.22	45378666	45378690	4	24	811.87	280	1562.09	15.0	8.8	0.0	61.84	0.95	0.95	GATM GATM GATM GATM GATM GATM GATM GATM GATM GATM GATM
chrX	+	46574362	46574385	3	23	722.36	46574590	46574609	3	19	839.61	247	1561.97	10.07	10.0	0.0	86.44	0.74	0.74	CHST7 CHST7 CHST7 CHST7
chr1	-	23568407	23568425	4	18	721.76	23568507	23568528	3	21	839.98	121	1561.74	12.86	10.6	0.0	71.65	0.94	0.94	LOC124903876 LOC124903876
chrX	-	3881516	3881540	3	24	644.24	3881808	3881828	5	20	917.45	312	1561.69	7.02	18.14	0.0	37.64	0.71	0.71	FAM239A FAM239A FAM239A
chr13	-	102799389	102799407	3	18	764.49	102799533	102799555	3	22	796.67	166	1561.16	16.31	16.34	0.0	52.26	0.72	0.72	BIVM BIVM BIVM BIVM BIVM
chr3	-	36944878	36944898	3	20	821.71	36945022	36945041	3	19	738.9	163	1560.61	21.0	20.9	1.36	39.44	0.8	0.8	TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1 TRANK1
chr2	-	231395959	231395983	3	24	340.25	231396048	231396071	5	23	1219.86	112	1560.11	16.4	18.5	0.0	31.5	0.92	0.92	B3GNT7 B3GNT7
chr10	-	21494740	21494761	3	21	816.3	21494811	21494835	3	24	742.64	95	1558.94	19.24	9.83	1.78	88.58	0.76	0.76	MIR1915HG MIR1915HG MIR1915HG
chr9	+	121699041	121699063	5	22	738.45	121699132	121699154	4	22	820.28	113	1558.73	17.1	17.65	0.0	33.34	0.86	0.86	DAB2IP DAB2IP DAB2IP
chrX	+	46758593	46758611	3	18	651.9	46758639	46758663	4	24	906.79	70	1558.69	8.52	9.2	0.0	74.73	0.39	0.39	SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7 SLC9A7
chr17	-	49993731	49993749	3	18	419.38	49993787	49993808	3	21	1139.04	77	1558.42	22.0	21.6	0.96	40.84	0.89	0.89	DLX3 DLX3
chr6	-	169724912	169724933	4	21	681.43	169725032	169725051	3	19	876.85	139	1558.28	13.3	14.5	0.66	50.79	0.9	0.9	
chr12	-	121537811	121537834	4	23	740.64	121537896	121537915	4	19	816.86	104	1557.5	19.48	14.9	0.25	43.08	0.83	0.83	KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B KDM2B
chr9	-	137222003	137222025	3	22	1015.81	137222109	137222128	3	19	539.55	125	1555.36	18.7	23.1	1.46	37.03	0.95	0.95	RNF208 RNF208 RNF208 RNF208 RNF208 RNF208 RNF208
chrX	+	108735733	108735757	3	24	928.22	108735954	108735976	5	22	626.82	243	1555.04	7.72	11.43	0.0	64.07	0.67	0.67	IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4
chr9	+	125748252	125748273	3	21	761.27	125748293	125748313	3	20	793.1	61	1554.37	19.4	24.5	0.92	35.53	0.86	0.86	PBX3 PBX3 PBX3 PBX3 PBX3 PBX3 PBX3 PBX3 PBX3 PBX3 PBX3 PBX3
chr17	+	2055247	2055268	3	21	412.71	2055571	2055593	3	22	1141.37	346	1554.08	15.14	22.6	0.56	37.88	0.81	0.81	HIC1 HIC1
chr2	-	231395989	231396007	3	18	334.2	231396048	231396071	5	23	1219.86	82	1554.06	16.4	18.43	0.0	32.28	0.61	0.61	B3GNT7 B3GNT7
chrX	-	107775192	107775211	3	19	687.37	107775461	107775483	4	22	866.53	291	1553.9	6.67	7.9	0.0	95.25	0.63	0.63	TSC22D3 TSC22D3 TSC22D3 TSC22D3 TSC22D3 TSC22D3 TSC22D3 TSC22D3 TSC22D3 TSC22D3
chr2	-	231395983	231396007	5	24	578.3	231396051	231396071	4	20	975.59	88	1553.89	16.4	18.46	0.0	31.94	0.71	0.71	B3GNT7 B3GNT7
chr20	+	63832122	63832144	3	22	766.49	63832175	63832193	3	18	786.77	71	1553.26	17.2	22.34	0.16	37.4	0.91	0.91	ZBTB46 ZBTB46 ZBTB46 ZBTB46 ZBTB46
chrX	-	72714125	72714145	5	20	1113.41	72714315	72714338	3	23	439.77	213	1553.18	7.99	9.6	0.0	64.44	0.9	0.9	PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1 PHKA1
chr3	+	52245972	52245994	3	22	552.25	52246093	52246111	3	18	1000.85	139	1553.1	17.5	23.7	2.12	35.64	0.86	0.86	PPM1M PPM1M PPM1M PPM1M PPM1M PPM1M PPM1M PPM1M PPM1M PPM1M PPM1M PPM1M PPM1M PPM1M PPM1M
chr9	-	121699040	121699064	4	24	894.1	121699213	121699231	3	18	658.86	191	1552.96	16.81	20.3	0.3	36.53	0.88	0.88	DAB2IP DAB2IP DAB2IP
chrX	-	108735670	108735694	5	24	773.96	108735906	108735925	4	19	778.96	255	1552.92	6.4	11.52	0.0	50.54	0.92	0.92	IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4 IRS4
chr16	-	30417744	30417762	3	18	765.17	30417993	30418014	3	21	787.58	270	1552.75	17.37	17.24	0.54	50.4	0.78	0.78	ZNF771 ZNF771 ZNF771 ZNF771 ZNF771 ZNF771 ZNF771 ZNF771 ZNF771 ZNF771
chr3	+	185825788	185825812	3	24	275.38	185826091	185826114	3	23	1276.68	326	1552.06	15.16	22.26	1.25	38.72	0.75	0.75	
chr8	-	55879537	55879559	3	22	1009.48	55879849	55879871	5	22	542.33	334	1551.81	16.64	16.1	0.5	46.28	0.55	0.55	
chr5	-	177498178	177498199	3	21	698.19	177498452	177498470	3	18	852.12	292	1550.31	17.76	12.83	0.0	66.73	0.81	0.81	
chrX	+	39820934	39820952	4	18	1008.54	39821227	39821250	4	23	539.9	316	1548.44	10.63	10.6	0.0	60.3	0.89	0.89	
chrX	-	46574942	46574966	3	24	797.17	46575161	46575179	3	18	751.24	237	1548.41	8.2	9.3	0.0	93.16	0.58	0.58	CHST7 CHST7 CHST7 CHST7
chr6	+	44297748	44297770	4	22	962.65	44297806	44297828	4	22	585.26	80	1547.91	14.52	21.48	0.78	30.0	0.86	0.86	POLR1C POLR1C
chr12	+	98745889	98745913	5	24	927.52	98745932	98745953	3	21	620.04	64	1547.56	14.81	15.36	0.22	41.8	0.79	0.79	ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B ANKS1B
chr1	+	20484173	20484194	3	21	749.35	20484260	20484280	3	20	798.18	107	1547.53	17.46	9.4	2.36	92.31	0.62	0.62	CAMK2N1 CAMK2N1
chr11	+	61294258	61294279	3	21	481.73	61294380	61294399	3	19	1064.29	141	1546.02	14.0	17.0	0.0	50.43	0.86	0.86	VWCE VWCE VWCE VWCE VWCE VWCE VWCE VWCE VWCE VWCE VWCE VWCE
chr1	+	153775453	153775471	3	18	932.57	153775641	153775661	3	20	612.97	208	1545.54	16.4	22.5	1.46	37.16	0.67	0.67	SLC27A3 SLC27A3 SLC27A3 SLC27A3 SLC27A3 SLC27A3 SLC27A3
chr3	+	197003128	197003152	5	24	1120.45	197003195	197003213	3	18	424.89	85	1545.34	17.43	22.9	0.36	27.02	0.88	0.88	MELTF MELTF MELTF MELTF MELTF MELTF MELTF MELTF MELTF MELTF-AS1 MELTF-AS1
