Chro	strand	start	end	#CGs	length	score	cov_control	cov_tumor	meth_control	meth_tumor
chr17	-	46193320	46193344	4	24	76.52	9.6	8.11	0.0	12.78	
chr17	-	46193340	46193362	3	22	67.76	9.12	9.0	0.0	16.94	
chr17	-	46841969	46841993	3	24	85.74	4.5	8.5	0.0	21.43	
chr17	-	46851117	46851139	3	22	291.26	4.38	7.0	0.0	44.18	
chr17	-	46851601	46851621	3	20	219.36	6.0	6.67	0.0	42.59	
chr17	-	47099936	47099955	4	19	98.38	6.71	7.5	0.0	25.0	
chr17	-	47423718	47423736	3	18	234.76	4.38	4.43	0.0	33.33	
chr17	-	47531670	47531690	3	20	109.0	5.75	9.0	0.0	14.74	
chr17	-	47733724	47733744	4	20	73.77	4.43	5.0	0.0	22.29	
chr17	-	47872486	47872506	3	20	189.63	3.57	4.67	0.0	48.33	
chr17	-	48430304	48430328	3	24	132.13	4.88	3.86	0.0	46.43	
chr17	-	48585466	48585485	3	19	37.31	5.6	4.83	0.0	16.67	
chr17	-	48719527	48719546	4	19	435.24	6.86	5.82	0.0	64.85	
chr17	-	48719539	48719560	5	21	538.08	7.12	5.79	0.0	66.55	
chr17	-	48719546	48719569	4	23	384.61	6.86	5.67	0.0	55.14	
chr17	-	48753850	48753872	3	22	280.9	3.4	5.5	0.0	66.67	
chr17	-	48755245	48755269	3	24	243.86	3.0	5.0	0.0	51.67	
chr17	-	48817372	48817395	3	23	258.0	3.2	5.89	0.0	49.07	
chr17	-	48817381	48817403	5	22	514.49	3.29	6.62	0.0	65.38	
chr17	-	49133077	49133096	4	19	198.37	3.71	5.43	0.0	54.76	
chr17	-	49133079	49133102	4	23	113.59	3.29	5.43	0.0	45.24	
chr17	-	49133083	49133106	4	23	158.66	3.5	5.0	0.0	47.08	
chr17	-	49133096	49133119	4	23	215.05	3.5	4.4	0.0	47.0	
chr17	-	49133102	49133124	4	22	219.37	3.5	4.18	0.0	54.09	
chr17	-	49133106	49133124	3	18	206.39	3.8	4.0	0.0	55.0	
chr17	-	49133119	49133139	4	20	314.17	4.0	4.4	0.0	67.5	
chr17	-	49224790	49224809	3	19	233.25	10.25	5.5	0.0	44.79	
chr17	-	49260411	49260433	4	22	146.27	5.44	6.0	0.0	30.95	
chr17	-	49260499	49260522	3	23	52.02	5.71	6.2	0.0	16.67	
chr17	-	49708263	49708286	3	23	94.13	3.5	7.0	0.0	35.71	
chr17	-	50201088	50201111	3	23	62.28	6.5	6.0	0.0	20.0	
chr17	-	50346285	50346306	3	21	73.3	7.5	6.57	0.0	30.95	
chr17	-	50542049	50542073	3	24	100.68	8.5	6.0	0.0	17.7	
chr17	-	50866267	50866290	3	23	102.44	5.14	7.0	0.0	47.22	
chr17	-	50867299	50867321	3	22	51.83	5.29	6.5	0.0	36.67	
chr17	-	56593877	56593901	5	24	173.63	4.4	6.55	0.0	31.82	
chr17	-	56593978	56594000	3	22	137.82	5.5	6.29	0.0	41.33	
chr17	-	56594414	56594433	3	19	224.23	4.86	5.75	0.0	56.88	
chr17	-	57624428	57624449	3	21	398.45	5.0	4.67	0.0	97.22	
chr17	-	57987673	57987693	3	20	220.8	4.5	6.0	0.0	29.74	
chr17	-	58531984	58532005	3	21	51.22	5.33	5.0	0.0	22.22	
chr17	-	58755878	58755896	3	18	41.14	4.38	2.6	0.0	40.0	
chr17	-	58755892	58755912	3	20	55.6	4.86	2.5	0.0	47.22	
chr17	-	60026032	60026056	3	24	118.84	5.71	5.5	0.0	41.67	
chr17	-	60079353	60079377	3	24	361.18	4.38	6.0	0.0	66.2	
chr17	-	60139452	60139471	3	19	93.44	6.88	5.86	0.0	30.24	
chr17	-	60392427	60392446	3	19	134.21	6.2	6.86	0.0	25.24	
chr17	-	60600705	60600729	3	24	110.88	7.83	5.0	0.0	29.61	
chr17	-	61411251	61411274	3	23	40.87	5.75	7.0	0.0	11.67	
chr17	-	61411385	61411406	4	21	94.55	6.25	7.29	0.0	25.0	
chr17	-	62064987	62065007	3	20	141.71	3.0	7.2	0.0	55.0	
chr17	-	62065396	62065419	5	23	94.96	2.7	6.89	0.0	28.84	
chr17	-	62065399	62065419	4	20	57.53	2.86	7.0	0.0	20.75	
chr17	-	62065401	62065419	3	18	46.71	2.67	7.2	0.0	25.72	
chr17	-	62478185	62478203	3	18	58.81	7.14	7.0	0.0	18.06	
chr17	-	63446712	63446736	3	24	65.72	4.67	6.0	0.0	23.33	
chr17	-	63621910	63621930	3	20	373.43	4.43	7.67	0.0	31.48	
chr17	-	63622402	63622423	3	21	348.46	3.33	7.67	0.0	40.55	
chr17	-	63622892	63622911	3	19	228.67	3.62	7.67	0.0	25.37	
chr17	-	63622911	63622934	3	23	266.69	4.0	7.67	0.0	25.66	
chr17	-	63622929	63622953	3	24	325.23	4.0	7.67	0.0	28.44	
chr17	-	63622960	63622983	3	23	240.08	4.17	7.67	0.0	21.94	
chr17	-	63623032	63623056	3	24	198.37	4.0	7.67	0.0	20.74	
chr17	-	63700322	63700340	3	18	127.25	2.86	5.86	0.0	22.62	
chr17	-	63700487	63700511	4	24	231.42	3.44	5.67	0.0	29.44	
chr17	-	63742484	63742507	3	23	145.83	4.5	6.14	0.0	29.17	
chr17	-	63742725	63742748	3	23	146.11	5.25	4.88	0.0	59.58	
chr17	-	64662101	64662120	3	19	51.64	5.33	5.67	0.0	15.28	
chr17	-	64778528	64778549	3	21	360.27	6.5	7.33	0.0	57.16	
chr17	-	64778742	64778762	3	20	347.29	6.8	8.0	0.0	57.6	
chr17	-	64778872	64778895	3	23	281.7	6.5	8.0	0.0	46.36	
chr17	-	64778891	64778913	4	22	345.58	6.5	7.82	0.0	41.26	
chr17	-	64778895	64778913	3	18	249.29	6.5	8.0	0.0	41.11	
chr17	-	64781307	64781330	4	23	199.32	6.0	8.4	0.0	30.75	
chr17	-	64781309	64781330	3	21	154.08	6.0	8.86	0.0	34.64	
chr17	-	64836820	64836842	3	22	199.3	5.5	6.71	0.0	44.64	
chr17	-	65056673	65056695	3	22	63.61	6.0	9.5	0.0	14.48	
chr17	-	66302704	66302725	3	21	154.48	6.67	4.14	0.0	48.81	
chr17	-	66829476	66829499	3	23	190.74	8.5	5.5	0.0	51.67	
chr17	-	66829481	66829503	3	22	217.98	8.5	5.0	0.0	47.62	
chr17	-	66835239	66835259	3	20	124.66	9.5	6.5	1.67	32.02	
chr17	-	67825966	67825988	3	22	66.56	5.5	7.5	0.0	19.6	
chr17	-	68198996	68199020	3	24	130.78	7.0	4.88	0.0	29.29	
chr17	-	68205763	68205785	4	22	198.61	7.29	5.62	0.0	50.42	
chr17	-	68205775	68205794	3	19	148.72	8.0	5.6	0.0	64.0	
chr17	-	68248168	68248192	3	24	85.84	5.5	7.33	0.0	30.55	
chr17	-	68291782	68291806	3	24	98.02	4.5	8.29	0.0	28.57	
chr17	-	68291802	68291826	4	24	129.31	4.5	8.56	0.0	26.85	
chr17	-	68291806	68291826	3	20	91.75	4.5	8.29	0.0	27.38	
chr17	-	68601184	68601205	3	21	181.91	5.67	6.5	0.0	37.56	
chr17	-	72117421	72117443	3	22	59.75	5.67	5.29	0.0	21.43	
chr17	-	72592823	72592847	3	24	139.42	8.29	9.0	0.0	28.97	
chr17	-	73310865	73310888	3	23	62.59	4.5	6.5	0.0	22.22	
chr17	-	73644619	73644637	3	18	52.88	4.0	7.0	0.0	16.27	
chr17	-	73644920	73644940	3	20	54.36	4.33	7.0	0.0	16.27	
chr17	-	73645028	73645050	4	22	67.59	4.33	6.33	0.0	20.48	
chr17	-	73902765	73902789	3	24	268.33	3.0	2.67	0.0	72.22	
chr17	-	74852449	74852467	3	18	84.5	4.33	4.5	0.0	50.0	
chr17	-	74852710	74852732	3	22	96.29	3.88	4.5	0.0	45.83	
chr17	-	74861188	74861212	3	24	120.59	4.0	4.75	0.0	39.38	
chr17	-	74861200	74861223	3	23	83.33	4.8	5.29	0.0	26.43	
chr17	-	74861212	74861231	3	19	83.33	4.8	6.0	0.0	30.83	
chr17	-	74861428	74861452	3	24	129.24	4.5	5.29	0.0	39.76	
chr17	-	74861554	74861574	5	20	154.85	4.0	4.75	0.0	31.94	
chr17	-	74861560	74861580	5	20	197.85	4.0	4.75	0.0	39.86	
chr17	-	74861563	74861587	5	24	225.14	4.3	4.75	0.0	45.42	
chr17	-	74861568	74861589	5	21	220.76	4.0	5.09	0.0	45.0	
chr17	-	74861613	74861637	3	24	45.61	4.0	5.5	0.0	16.67	
chr17	-	74962214	74962234	3	20	181.9	6.0	5.5	0.0	69.72	
chr17	-	74972786	74972810	5	24	106.84	4.67	5.5	0.0	22.5	
chr17	-	74972789	74972810	4	21	67.86	4.57	5.5	0.0	17.71	
chr17	-	75077559	75077581	3	22	62.06	6.0	7.83	0.0	16.67	
chr17	-	75077581	75077605	3	24	65.69	5.56	8.0	0.0	18.75	
chr17	-	75109993	75110015	3	22	46.12	5.0	12.0	0.0	6.94	
chr17	-	75131625	75131647	3	22	70.36	3.89	11.0	0.0	14.3	
chr17	-	75131695	75131714	4	19	58.41	3.9	11.0	0.0	9.59	
chr17	-	75131711	75131735	3	24	39.55	4.12	11.0	0.0	9.05	
chr17	-	75271245	75271266	3	21	120.0	8.0	6.0	0.0	43.06	
chr17	-	75271255	75271275	3	20	131.74	8.0	6.0	0.0	47.22	
chr17	-	75515571	75515591	3	20	118.92	4.38	6.5	0.0	28.04	
chr17	-	75721143	75721161	3	18	130.99	8.0	8.0	0.0	30.55	
chr17	-	75721419	75721437	3	18	197.39	8.0	7.12	0.0	35.83	
chr17	-	75785010	75785033	3	23	190.24	5.29	6.12	0.0	46.88	
chr17	-	75785027	75785051	4	24	154.45	5.0	6.4	0.0	30.83	
chr17	-	75785033	75785051	3	18	109.36	5.29	6.12	0.0	28.12	
chr17	-	76074522	76074543	3	21	174.96	5.0	4.62	0.0	48.96	
chr17	-	76122223	76122247	3	24	189.99	8.0	2.88	0.0	56.25	
chr17	-	76270222	76270243	4	21	459.46	2.5	6.2	0.0	93.83	
chr17	-	76270225	76270243	3	18	360.61	2.5	5.88	0.0	94.79	
chr17	-	76353623	76353642	3	19	130.94	5.0	4.33	0.0	46.39	
chr17	-	76353631	76353651	3	20	174.84	5.0	3.62	0.0	46.25	
chr17	-	76353708	76353730	3	22	69.25	5.0	4.33	0.0	25.0	
chr17	-	76537573	76537595	3	22	215.27	9.0	5.33	0.0	37.04	
chr17	-	76537595	76537617	3	22	207.84	8.0	5.33	0.0	40.74	
chr17	-	76736411	76736435	3	24	47.52	5.38	7.0	0.0	18.06	
chr17	-	76736423	76736441	3	18	42.11	5.86	7.6	0.0	20.0	
chr17	-	76736435	76736456	3	21	40.41	5.33	7.6	0.0	16.67	
chr17	-	76737034	76737058	3	24	67.95	4.62	7.5	0.0	23.22	
chr17	-	77140847	77140871	3	24	102.83	6.62	5.5	0.0	28.89	
chr17	-	77311391	77311414	3	23	138.55	4.33	3.33	0.0	55.56	
chr17	-	78125354	78125375	3	21	84.76	4.29	11.2	0.0	19.71	
chr17	-	78128851	78128871	3	20	59.2	4.5	11.0	0.0	11.27	
chr17	-	78131748	78131766	4	18	74.01	5.2	10.57	0.0	11.79	
chr17	-	78131934	78131958	4	24	86.22	4.5	10.5	0.0	12.65	
chr17	-	78131937	78131958	3	21	56.72	4.57	10.5	0.0	12.1	
chr17	-	78132260	78132278	3	18	73.89	4.0	10.5	0.0	12.96	
chr17	-	78134096	78134118	3	22	286.96	3.5	7.67	0.0	45.0	
chr17	-	78172282	78172301	3	19	83.36	3.0	6.0	0.0	25.0	
chr17	-	78254319	78254341	3	22	64.01	6.0	4.86	0.0	28.57	
chr17	-	78313925	78313949	3	24	28.17	5.62	5.0	0.0	50.0	
chr17	-	78342397	78342421	3	24	105.51	7.0	4.5	0.0	65.55	
chr17	-	78353040	78353058	3	18	78.16	7.5	8.0	0.0	31.11	
chr17	-	78360221	78360243	3	22	159.4	6.29	7.12	0.0	32.81	
chr17	-	79388768	79388787	3	19	309.86	3.0	6.33	0.0	48.68	
chr17	-	79797321	79797343	3	22	58.93	7.5	6.5	0.0	16.53	
chr17	-	79801230	79801249	3	19	153.52	5.5	8.0	0.0	40.04	
chr17	-	79801249	79801270	3	21	294.19	5.29	8.0	0.0	73.77	
chr17	-	79801274	79801297	3	23	238.83	5.0	8.0	0.0	67.58	
chr17	-	79801287	79801305	5	18	458.68	4.92	8.0	0.0	74.25	
chr17	-	79801303	79801326	3	23	254.32	4.75	8.0	0.0	70.42	
chr17	-	79801419	79801437	3	18	91.03	4.43	9.2	0.0	24.79	
chr17	-	79841005	79841026	3	21	132.45	3.75	5.5	0.0	30.21	
chr17	-	79841011	79841032	3	21	164.27	3.67	5.33	0.0	26.85	
chr17	-	79844289	79844308	3	19	193.13	4.57	5.75	0.0	27.08	
chr17	-	79844303	79844323	3	20	139.13	4.57	5.75	0.0	20.62	
chr17	-	79992007	79992027	3	20	189.71	4.5	4.5	0.0	47.92	
chr17	-	80035785	80035808	3	23	37.7	3.33	4.6	0.0	21.67	
chr17	-	80415125	80415146	5	21	175.27	6.77	10.0	0.0	23.33	
chr17	-	80475787	80475806	3	19	57.07	3.62	2.5	0.0	56.25	
chr17	-	80891874	80891897	3	23	216.13	9.5	3.0	0.0	86.11	
chr17	-	80892404	80892428	3	24	164.95	8.4	3.43	0.0	55.71	
chr17	-	80991854	80991877	3	23	127.86	3.67	6.43	0.0	25.0	
chr17	-	81035774	81035794	3	20	188.64	4.14	5.33	0.0	36.11	
chr17	-	81166229	81166250	3	21	115.18	4.75	5.86	0.0	35.71	
chr17	-	81346202	81346224	3	22	109.83	6.33	7.29	0.0	23.47	
chr17	-	81346217	81346237	3	20	68.76	6.33	8.0	0.0	18.06	
chr17	-	81437156	81437176	3	20	60.55	7.38	5.67	0.0	22.22	
chr17	-	81513008	81513028	3	20	129.2	5.38	5.25	0.0	30.21	
chr17	-	81832655	81832679	3	24	151.25	10.0	7.0	0.0	50.0	
chr17	-	81833360	81833379	3	19	97.32	8.0	9.0	0.0	16.67	
chr17	-	81871039	81871059	3	20	55.27	6.2	6.0	0.0	18.65	
chr17	-	81871257	81871277	3	20	75.42	5.5	5.0	0.0	21.53	
chr17	-	81871714	81871734	3	20	102.56	4.5	5.12	0.0	28.65	
chr17	-	81902138	81902161	3	23	85.44	4.5	4.86	0.0	39.76	
chr17	-	81902268	81902291	3	23	52.69	5.2	6.5	0.0	16.66	
chr17	-	81917749	81917773	3	24	73.41	4.38	8.83	0.0	19.17	
chr17	-	81927541	81927565	3	24	168.56	5.0	8.38	0.0	31.07	
chr17	-	81927618	81927640	3	22	116.17	5.2	9.33	0.0	30.85	
chr17	-	81927624	81927643	3	19	46.06	5.2	11.0	0.0	11.5	
chr17	-	81961406	81961427	3	21	59.14	5.0	8.0	0.0	16.11	
chr17	-	81961412	81961435	3	23	94.91	4.43	8.0	0.0	25.97	
chr17	-	82065834	82065856	3	22	119.53	4.29	6.29	0.0	19.05	
chr17	-	82212833	82212856	3	23	38.75	6.75	6.5	0.0	9.05	
chr17	-	82213135	82213156	3	21	70.34	6.0	7.0	0.0	34.03	
chr17	-	82228335	82228357	4	22	95.37	4.55	7.0	0.0	24.27	
chr17	-	82228337	82228357	3	20	83.48	4.62	7.0	0.0	29.58	
chr17	-	82228825	82228843	3	18	92.52	4.33	7.5	0.0	25.55	
chr17	-	82228949	82228969	3	20	90.37	4.33	8.0	0.0	22.22	
chr17	-	82231261	82231285	3	24	38.19	5.0	7.5	0.0	13.49	
chr17	-	82418809	82418831	3	22	128.21	4.75	8.67	0.0	15.74	
chr17	-	82450762	82450781	3	19	69.92	6.17	7.25	0.0	12.92	
chr17	-	82450770	82450792	3	22	69.92	6.83	7.25	0.0	12.92	
chr17	-	82458171	82458193	3	22	106.55	4.6	7.5	0.0	23.22	
chr17	-	82458271	82458294	3	23	81.01	4.83	8.5	0.0	20.83	
chr17	-	82459239	82459262	3	23	110.15	3.75	8.5	0.0	29.76	
chr17_KI270729v1_random	-	244750	244770	3	20	405.95	1.0	4.33	0.0	76.85	
chr17_KI270730v1_random	-	109423	109443	3	20	519.25	7.0	8.75	0.0	67.5	
chr18	+	96667	96689	3	22	232.8	6.5	4.43	0.0	71.43	
chr18	+	500267	500290	3	23	96.4	7.33	5.5	0.0	36.67	
chr18	+	597228	597252	3	24	229.69	3.2	5.0	0.0	54.23	
chr18	+	2351262	2351285	3	23	352.99	1.75	4.33	0.0	88.89	
chr18	+	2351312	2351333	3	21	387.69	1.83	4.33	0.0	96.3	
chr18	+	2351363	2351384	4	21	534.23	1.67	4.33	0.0	100.0	
chr18	+	2351365	2351389	4	24	486.54	1.56	4.33	0.0	91.67	
chr18	+	2542294	2542314	3	20	245.23	4.83	5.0	0.0	47.59	
chr18	+	2655981	2656005	4	24	94.34	4.25	4.44	0.0	27.22	
chr18	+	3012549	3012572	4	23	111.37	3.22	5.8	0.0	20.58	
chr18	+	3013357	3013376	4	19	228.88	2.71	5.5	0.0	39.58	
chr18	+	3450245	3450263	3	18	46.56	8.5	9.0	0.0	10.87	
chr18	+	3450259	3450283	3	24	43.24	8.5	9.0	0.0	10.32	
chr18	+	3450515	3450538	3	23	63.53	8.33	9.0	0.0	15.28	
chr18	+	3451533	3451557	4	24	95.14	8.0	8.5	1.04	17.32	
chr18	+	3451537	3451557	3	20	74.75	8.0	8.5	0.0	18.33	
chr18	+	3451974	3451997	3	23	58.8	8.4	8.0	0.0	16.2	
chr18	+	3451989	3452008	3	19	56.67	8.4	8.0	0.0	16.2	
chr18	+	5197368	5197388	3	20	420.97	3.2	3.67	0.0	88.89	
chr18	+	5543940	5543964	3	24	78.58	1.71	5.17	0.0	38.06	
chr18	+	5543945	5543966	3	21	47.57	1.6	5.6	0.0	18.33	
chr18	+	5543964	5543985	4	21	57.95	1.67	5.29	0.0	15.95	
chr18	+	5543966	5543985	3	19	40.66	1.75	4.83	0.0	13.06	
chr18	+	5544086	5544110	3	24	100.08	1.67	4.0	0.0	30.74	
chr18	+	5891397	5891420	3	23	101.72	5.0	3.5	0.0	36.11	
chr18	+	5891498	5891516	4	18	175.35	5.14	3.33	0.0	57.41	
chr18	+	7526151	7526172	3	21	302.22	2.83	4.0	0.0	81.48	
chr18	+	7567078	7567101	3	23	53.87	2.5	5.71	0.0	15.71	
chr18	+	7567487	7567511	3	24	84.71	2.0	5.71	0.0	25.48	
chr18	+	7567853	7567877	4	24	91.32	2.14	5.0	0.0	24.6	
chr18	+	7567990	7568012	4	22	116.97	1.67	5.25	0.0	37.5	
chr18	+	7568811	7568830	3	19	151.95	1.67	5.29	0.0	53.98	
chr18	+	8608888	8608911	3	23	155.18	5.14	5.86	0.0	45.24	
chr18	+	8705456	8705478	3	22	55.42	5.5	6.0	0.0	20.0	
chr18	+	8705471	8705490	3	19	58.66	5.0	6.0	0.0	21.39	
chr18	+	8705516	8705539	4	23	116.1	4.8	6.0	0.0	35.42	
chr18	+	8705519	8705539	3	20	77.17	5.0	6.0	0.0	30.55	
chr18	+	8705758	8705777	3	19	34.44	4.62	5.6	0.0	16.67	
chr18	+	8705765	8705787	3	22	42.17	4.62	5.75	0.0	27.08	
chr18	+	9334434	9334455	4	21	151.05	3.12	7.5	0.0	36.88	
chr18	+	9334489	9334510	3	21	56.01	3.5	7.5	0.0	18.61	
chr18	+	9334859	9334877	3	18	76.46	4.4	7.33	0.0	22.22	
chr18	+	9475186	9475210	3	24	156.5	4.0	8.33	0.0	18.45	
chr18	+	9475392	9475416	4	24	324.14	3.8	8.33	0.0	27.36	
chr18	+	9475710	9475728	3	18	164.2	4.6	8.33	0.0	22.41	
chr18	+	9475794	9475817	3	23	173.12	3.83	8.33	0.0	17.96	
chr18	+	9615201	9615225	3	24	84.18	3.6	4.8	0.0	32.5	
chr18	+	11689490	11689510	3	20	73.09	3.8	10.5	0.0	21.66	
chr18	+	11747109	11747127	3	18	69.72	3.67	7.0	0.0	16.27	
chr18	+	11850197	11850220	4	23	343.62	3.86	4.91	0.0	63.64	
chr18	+	11908448	11908468	4	20	243.28	4.0	5.0	0.0	35.83	
chr18	+	12271900	12271919	3	19	131.85	3.0	4.33	0.0	28.89	
chr18	+	12307580	12307601	3	21	240.64	4.67	4.67	0.0	73.15	
chr18	+	12307877	12307898	3	21	206.94	5.0	6.5	0.0	64.72	
chr18	+	12308827	12308850	3	23	50.7	4.67	6.5	0.0	15.0	
chr18	+	12408158	12408178	3	20	45.95	4.62	6.5	0.0	11.8	
chr18	+	12408450	12408473	3	23	203.4	4.25	7.0	0.0	62.78	
chr18	+	12948552	12948573	3	21	44.13	4.0	6.5	0.0	13.06	
chr18	+	13137007	13137026	3	19	59.76	8.0	7.5	0.0	21.85	
chr18	+	13217189	13217207	3	18	55.78	5.12	4.57	0.0	18.33	
chr18	+	21601021	21601041	3	20	203.34	2.62	4.67	0.0	37.96	
chr18	+	21612216	21612234	3	18	37.95	4.5	7.5	0.0	10.83	
chr18	+	21704212	21704236	4	24	104.42	8.0	4.5	0.0	36.46	
chr18	+	21704218	21704236	3	18	91.9	8.0	4.5	0.0	43.06	
chr18	+	21704841	21704864	3	23	50.86	7.5	4.6	0.0	21.67	
chr18	+	22171185	22171203	4	18	126.33	4.43	5.0	0.0	37.5	
chr18	+	23135794	23135815	3	21	108.52	5.0	5.29	0.0	42.86	
chr18	+	23135806	23135827	3	21	140.1	5.12	4.75	0.0	54.17	
chr18	+	23135901	23135925	4	24	79.89	5.0	6.0	0.0	25.0	
chr18	+	23135918	23135942	4	24	109.26	5.27	5.44	0.0	34.26	
chr18	+	23135990	23136009	3	19	83.69	5.38	6.0	0.0	35.32	
chr18	+	23503299	23503321	3	22	56.97	3.6	9.0	0.0	25.0	
chr18	+	23503831	23503851	3	20	65.45	3.5	7.0	0.0	30.42	
chr18	+	23619625	23619648	3	23	75.58	3.6	5.75	0.0	28.75	
chr18	+	23619645	23619666	4	21	97.49	3.5	6.0	0.0	29.67	
chr18	+	23619648	23619666	3	18	64.63	3.5	5.75	0.0	24.58	
chr18	+	24397787	24397809	3	22	106.02	3.88	8.0	0.0	28.33	
chr18	+	24397809	24397833	3	24	38.98	3.88	8.0	0.0	11.11	
chr18	+	24397854	24397874	4	20	119.5	4.0	8.0	0.0	26.04	
chr18	+	24426661	24426684	3	23	166.3	4.5	5.75	0.0	42.08	
chr18	+	24426993	24427015	3	22	135.66	6.0	6.29	0.0	38.09	
chr18	+	25242893	25242916	3	23	231.66	3.88	5.0	0.0	70.95	
chr18	+	25351086	25351110	3	24	100.72	4.0	3.14	0.0	32.14	
chr18	+	26090053	26090074	3	21	178.24	4.6	7.0	0.0	20.83	
chr18	+	26547705	26547725	3	20	239.68	5.0	4.67	0.0	57.41	
chr18	+	26575287	26575310	3	23	143.69	3.5	3.14	0.0	71.43	
chr18	+	32470152	32470176	3	24	32.86	4.6	5.5	0.0	19.44	
chr18	+	32470245	32470263	3	18	52.64	4.6	6.0	0.0	23.33	
chr18	+	32470253	32470277	3	24	37.07	4.5	6.0	0.0	17.33	
chr18	+	32470263	32470286	3	23	37.07	4.5	6.0	0.0	17.33	
chr18	+	32470451	32470471	3	20	46.09	4.6	5.5	0.0	18.61	
chr18	+	32470465	32470483	3	18	43.5	4.6	5.5	0.0	17.78	
chr18	+	32470551	32470574	4	23	64.5	4.5	5.5	0.0	21.25	
chr18	+	32470553	32470574	3	21	36.33	4.5	5.5	0.0	11.67	
chr18	+	32470955	32470973	3	18	67.53	4.6	5.0	0.0	31.11	
chr18	+	32470966	32470989	3	23	106.29	4.6	4.43	0.0	44.29	
chr18	+	35267487	35267510	4	23	120.24	3.43	3.33	0.0	50.0	
chr18	+	35267490	35267510	3	20	93.35	3.4	3.29	0.0	46.43	
chr18	+	36187465	36187487	3	22	113.38	5.25	5.25	0.0	25.42	
chr18	+	36298377	36298395	3	18	50.86	3.71	5.0	0.0	18.06	
chr18	+	45837668	45837689	3	21	369.5	4.12	4.0	0.0	80.56	
chr18	+	45837684	45837702	4	18	412.89	4.4	4.0	0.0	63.2	
chr18	+	45837694	45837716	3	22	170.48	4.57	4.0	0.0	42.86	
chr18	+	45837856	45837880	3	24	224.02	4.12	4.33	0.0	38.89	
chr18	+	46028358	46028381	3	23	291.7	7.14	6.33	0.0	53.98	
chr18	+	46757591	46757613	3	22	138.54	4.5	5.33	0.0	60.71	
chr18	+	47176133	47176151	3	18	60.38	6.2	7.0	0.0	21.43	
chr18	+	47176333	47176353	4	20	134.74	6.67	5.73	0.0	21.82	
chr18	+	47176350	47176370	3	20	155.75	6.2	5.33	0.0	36.48	
chr18	+	47246804	47246826	3	22	143.54	3.0	6.67	0.0	21.69	
chr18	+	47247584	47247605	3	21	542.7	2.5	6.22	0.0	85.56	
chr18	+	48540904	48540928	3	24	66.87	4.12	5.12	0.0	20.21	
chr18	+	48950342	48950366	3	24	49.22	5.0	6.0	0.0	23.91	
chr18	+	48975911	48975935	3	24	154.47	5.0	5.33	0.0	26.32	
chr18	+	50559931	50559952	3	21	42.02	4.2	7.33	0.0	13.49	
chr18	+	50559946	50559967	4	21	107.17	3.88	6.89	0.0	20.48	
chr18	+	50560137	50560159	4	22	133.8	3.75	6.4	0.0	23.93	
chr18	+	50560140	50560159	3	19	122.84	3.67	6.12	0.0	27.83	
chr18	+	55587917	55587937	3	20	91.95	2.88	7.5	0.0	19.05	
chr18	+	55588018	55588041	3	23	52.82	3.0	6.57	0.0	19.88	
chr18	+	55588027	55588045	4	18	127.4	2.8	5.73	0.0	34.92	
chr18	+	55588166	55588189	3	23	60.74	2.67	6.57	0.0	12.36	
chr18	+	59899983	59900004	3	21	237.03	5.17	8.17	0.0	53.31	
chr18	+	59900015	59900038	3	23	58.83	4.38	9.6	0.0	15.08	
chr18	+	59900256	59900279	3	23	69.07	4.33	8.5	0.0	14.44	
chr18	+	62716090	62716113	3	23	82.97	3.25	5.0	0.0	60.0	
chr18	+	67516014	67516037	3	23	109.55	2.6	7.0	0.0	37.22	
chr18	+	67516037	67516059	3	22	142.02	2.4	7.0	0.0	44.17	
chr18	+	67516044	67516062	3	18	81.27	2.5	7.0	0.0	23.61	
chr18	+	70288845	70288868	3	23	91.96	3.57	3.33	0.0	41.67	
chr18	+	70288864	70288887	4	23	129.51	3.43	3.29	0.0	50.0	
chr18	+	70288868	70288887	3	19	104.02	3.5	3.2	0.0	50.0	
chr18	+	72543679	72543702	3	23	80.35	1.5	3.67	0.0	23.89	
chr18	+	74291603	74291627	3	24	58.44	4.88	5.4	0.0	33.33	
chr18	+	74597785	74597808	4	23	72.32	5.67	3.5	0.0	27.08	
chr18	+	74597788	74597808	3	20	43.81	5.43	3.5	0.0	19.44	
chr18	+	75209513	75209534	5	21	123.5	7.0	8.22	0.0	22.04	
chr18	+	75209515	75209534	4	19	67.17	7.0	8.5	0.0	12.29	
chr18	+	75211423	75211444	3	21	51.22	5.6	8.0	0.0	13.89	
chr18	+	75211624	75211642	3	18	90.15	6.5	8.5	0.0	24.27	
chr18	+	75212108	75212128	3	20	55.65	6.5	8.0	0.0	15.83	
chr18	+	77132559	77132579	3	20	105.61	5.33	4.43	0.0	31.9	
chr18	+	77250000	77250020	3	20	276.12	5.6	7.0	0.0	42.78	
chr18	+	77250497	77250519	3	22	225.55	4.5	7.0	0.0	30.38	
chr18	+	77900258	77900280	3	22	146.32	6.5	9.5	0.0	23.61	
chr18	+	77900297	77900317	3	20	65.46	6.5	9.5	0.0	12.22	
chr18	+	77900315	77900334	6	19	168.45	6.55	9.5	0.0	15.46	
chr18	+	77900324	77900343	5	19	158.07	6.11	9.5	0.0	16.55	
chr18	+	77900332	77900355	4	23	128.37	5.5	9.5	0.0	15.54	
chr18	+	77900334	77900355	3	21	113.61	5.17	9.5	0.0	18.33	
